Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-01 09:51:00-04:00,278.0,278.20001220703125,278.0,278.09820556640625,278.09820556640625,92393
2022-08-01 09:52:00-04:00,278.5,278.6300048828125,278.5,278.6199951171875,278.6199951171875,82618
2022-08-01 09:53:00-04:00,278.67999267578125,278.8599853515625,278.6400146484375,278.6900939941406,278.6900939941406,79780
2022-08-01 09:54:00-04:00,278.75,278.9649963378906,278.6000061035156,278.739990234375,278.739990234375,86107
2022-08-01 09:55:00-04:00,278.375,278.4200134277344,278.375,278.3800048828125,278.3800048828125,89425
2022-08-01 09:56:00-04:00,278.5,278.75,278.4100036621094,278.7449951171875,278.7449951171875,45572
2022-08-01 09:57:00-04:00,278.75,279.0,278.7467956542969,278.8699951171875,278.8699951171875,119988
2022-08-01 09:58:00-04:00,278.75,278.79998779296875,278.5589904785156,278.760009765625,278.760009765625,97489
2022-08-01 09:59:00-04:00,278.54998779296875,278.79998779296875,278.44000244140625,278.70001220703125,278.70001220703125,47579
2022-08-01 10:00:00-04:00,278.54998779296875,279.4100036621094,278.17999267578125,279.1300048828125,279.1300048828125,190419
2022-08-01 10:01:00-04:00,279.1400146484375,279.2300109863281,278.5920104980469,278.6400146484375,278.6400146484375,66505
2022-08-01 10:02:00-04:00,278.6355895996094,278.8699035644531,278.5400085449219,278.69500732421875,278.69500732421875,53594
2022-08-01 10:03:00-04:00,278.68499755859375,278.7300109863281,278.2699890136719,278.4200134277344,278.4200134277344,51276
2022-08-01 10:04:00-04:00,278.3900146484375,278.6549987792969,278.3900146484375,278.5249938964844,278.5249938964844,41723
2022-08-01 10:05:00-04:00,278.54998779296875,279.25,278.54998779296875,279.25,279.25,56260
2022-08-01 10:06:00-04:00,279.19000244140625,279.9700012207031,279.19000244140625,279.7699890136719,279.7699890136719,119244
2022-08-01 10:07:00-04:00,279.7850036621094,280.0799865722656,279.3900146484375,279.44000244140625,279.44000244140625,132749
2022-08-01 10:08:00-04:00,279.3999938964844,279.54998779296875,279.2300109863281,279.5010986328125,279.5010986328125,49527
2022-08-01 10:09:00-04:00,279.5,279.6600036621094,279.2300109863281,279.5299987792969,279.5299987792969,67174
2022-08-01 10:10:00-04:00,279.5531005859375,279.92999267578125,279.54010009765625,279.8879089355469,279.8879089355469,59351
2022-08-01 10:11:00-04:00,279.9100036621094,279.94000244140625,279.5400085449219,279.7300109863281,279.7300109863281,91706
2022-08-01 10:12:00-04:00,279.7200012207031,279.75750732421875,279.4599914550781,279.4800109863281,279.4800109863281,43085
2022-08-01 10:13:00-04:00,279.4800109863281,279.4800109863281,279.1600036621094,279.2099914550781,279.2099914550781,68366
2022-08-01 10:14:00-04:00,279.2099914550781,279.32000732421875,279.114990234375,279.2049865722656,279.2049865722656,40022
2022-08-01 10:15:00-04:00,279.2300109863281,279.2699890136719,278.9750061035156,279.04998779296875,279.04998779296875,57398
2022-08-01 10:16:00-04:00,279.0299987792969,279.1499938964844,278.8999938964844,278.9750061035156,278.9750061035156,50542
2022-08-01 10:17:00-04:00,278.95001220703125,279.0,278.67999267578125,278.67999267578125,278.67999267578125,45388
2022-08-01 10:18:00-04:00,278.68499755859375,278.8309020996094,278.5899963378906,278.6199951171875,278.6199951171875,62312
2022-08-01 10:19:00-04:00,278.6449890136719,278.6449890136719,278.25,278.2699890136719,278.2699890136719,61800
2022-08-01 10:20:00-04:00,278.2699890136719,278.29998779296875,278.0299987792969,278.1000061035156,278.1000061035156,59990
2022-08-01 10:21:00-04:00,278.1050109863281,278.2300109863281,277.9093017578125,278.1600036621094,278.1600036621094,51271
2022-08-01 10:22:00-04:00,278.1300048828125,278.3800048828125,278.1099853515625,278.3500061035156,278.3500061035156,56358
2022-08-01 10:23:00-04:00,278.3699951171875,278.70001220703125,278.32000732421875,278.67999267578125,278.67999267578125,39164
2022-08-01 10:24:00-04:00,278.6950988769531,278.7300109863281,278.4800109863281,278.62298583984375,278.62298583984375,46910
2022-08-01 10:25:00-04:00,278.6000061035156,278.6499938964844,278.1099853515625,278.1099853515625,278.1099853515625,43137
2022-08-01 10:26:00-04:00,278.1099853515625,278.3399963378906,278.1000061035156,278.2250061035156,278.2250061035156,33980
2022-08-01 10:27:00-04:00,278.22808837890625,278.22808837890625,277.8500061035156,278.05010986328125,278.05010986328125,44638
2022-08-01 10:28:00-04:00,278.07000732421875,278.0799865722656,277.7300109863281,277.79998779296875,277.79998779296875,72902
2022-08-01 10:29:00-04:00,277.8399963378906,278.1000061035156,277.75860595703125,278.04998779296875,278.04998779296875,40541
2022-08-01 10:30:00-04:00,278.07000732421875,278.4100036621094,278.0400085449219,278.3534851074219,278.3534851074219,46963
2022-08-01 10:31:00-04:00,278.3599853515625,278.5400085449219,278.3299865722656,278.4599914550781,278.4599914550781,38005
2022-08-01 10:32:00-04:00,278.45001220703125,278.5400085449219,278.3699951171875,278.45001220703125,278.45001220703125,32137
2022-08-01 10:33:00-04:00,278.4800109863281,278.5950012207031,278.4071044921875,278.5369873046875,278.5369873046875,31938
2022-08-01 10:34:00-04:00,278.54998779296875,278.9100036621094,278.510009765625,278.760009765625,278.760009765625,41793
2022-08-01 10:35:00-04:00,278.739990234375,278.8900146484375,278.6199951171875,278.8599853515625,278.8599853515625,32677
2022-08-01 10:36:00-04:00,278.82000732421875,279.1199951171875,278.7799987792969,278.9100036621094,278.9100036621094,39593
2022-08-01 10:37:00-04:00,278.989990234375,279.0899963378906,278.8800048828125,279.0899963378906,279.0899963378906,53392
2022-08-01 10:38:00-04:00,279.0566101074219,279.32000732421875,279.0566101074219,279.239990234375,279.239990234375,68699
2022-08-01 10:39:00-04:00,279.239990234375,279.4100036621094,279.13519287109375,279.3581848144531,279.3581848144531,21337
2022-08-01 10:40:00-04:00,279.3500061035156,279.8399963378906,279.2496032714844,279.760009765625,279.760009765625,65464
2022-08-01 10:41:00-04:00,279.7898864746094,279.79998779296875,279.5299987792969,279.75,279.75,46225
2022-08-01 10:42:00-04:00,279.7449951171875,279.7900085449219,279.6600036621094,279.7250061035156,279.7250061035156,28942
2022-08-01 10:43:00-04:00,279.7001037597656,279.8999938964844,279.70001220703125,279.7300109863281,279.7300109863281,42427
2022-08-01 10:44:00-04:00,279.73870849609375,279.73870849609375,279.5902099609375,279.6300048828125,279.6300048828125,48268
2022-08-01 10:45:00-04:00,279.6265869140625,279.69110107421875,279.4800109863281,279.69110107421875,279.69110107421875,61468
2022-08-01 10:46:00-04:00,279.67999267578125,279.92999267578125,279.6700134277344,279.8900146484375,279.8900146484375,52052
2022-08-01 10:47:00-04:00,279.8900146484375,279.9200134277344,279.70001220703125,279.79998779296875,279.79998779296875,84592
2022-08-01 10:48:00-04:00,279.8299865722656,279.8900146484375,279.7257080078125,279.8349914550781,279.8349914550781,23179
2022-08-01 10:49:00-04:00,279.8599853515625,280.25,279.8500061035156,280.0263977050781,280.0263977050781,110821
2022-08-01 10:50:00-04:00,280.04998779296875,280.3699951171875,280.04998779296875,280.1560974121094,280.1560974121094,162912
2022-08-01 10:51:00-04:00,280.1700134277344,280.4100036621094,280.0,280.3399963378906,280.3399963378906,74134
2022-08-01 10:52:00-04:00,280.3399963378906,280.45001220703125,280.239990234375,280.3699951171875,280.3699951171875,46633
2022-08-01 10:53:00-04:00,280.3699951171875,280.5899963378906,280.3699951171875,280.54998779296875,280.54998779296875,62873
2022-08-01 10:54:00-04:00,280.5697937011719,280.9700012207031,280.5697937011719,280.8500061035156,280.8500061035156,120810
2022-08-01 10:55:00-04:00,280.8699951171875,281.1539001464844,280.739990234375,281.1000061035156,281.1000061035156,121626
2022-08-01 10:56:00-04:00,281.0934143066406,281.10870361328125,280.7200012207031,280.7500915527344,280.7500915527344,57572
2022-08-01 10:57:00-04:00,280.7698974609375,281.1200866699219,280.739990234375,281.04998779296875,281.04998779296875,49805
2022-08-01 10:58:00-04:00,281.04339599609375,281.11199951171875,280.92010498046875,281.1028137207031,281.1028137207031,49638
2022-08-01 10:59:00-04:00,281.0799865722656,281.2099914550781,281.07000732421875,281.110107421875,281.110107421875,53657
2022-08-01 11:00:00-04:00,281.1199951171875,281.2799987792969,281.1199951171875,281.1499938964844,281.1499938964844,49787
2022-08-01 11:01:00-04:00,281.1600036621094,281.17498779296875,280.8299865722656,280.83441162109375,280.83441162109375,54224
2022-08-01 11:02:00-04:00,280.8800048828125,280.88250732421875,280.6400146484375,280.6802062988281,280.6802062988281,62051
2022-08-01 11:03:00-04:00,280.7049865722656,280.739990234375,280.5199890136719,280.54998779296875,280.54998779296875,44051
2022-08-01 11:04:00-04:00,280.5799865722656,280.7099914550781,280.510009765625,280.70001220703125,280.70001220703125,42279
2022-08-01 11:05:00-04:00,280.70001220703125,280.7200012207031,280.3999938964844,280.4150085449219,280.4150085449219,44619
2022-08-01 11:06:00-04:00,280.43548583984375,280.54998779296875,280.2799987792969,280.4309997558594,280.4309997558594,28068
2022-08-01 11:07:00-04:00,280.4100036621094,280.81329345703125,280.3900146484375,280.7950134277344,280.7950134277344,72071
2022-08-01 11:08:00-04:00,280.7900085449219,280.7900085449219,280.5,280.5899963378906,280.5899963378906,28432
2022-08-01 11:09:00-04:00,280.5799865722656,280.5799865722656,280.45001220703125,280.5050048828125,280.5050048828125,24759
2022-08-01 11:10:00-04:00,280.510009765625,280.6099853515625,280.45001220703125,280.4591979980469,280.4591979980469,21274
2022-08-01 11:11:00-04:00,280.4549865722656,280.5150146484375,280.4200134277344,280.4540100097656,280.4540100097656,26234
2022-08-01 11:12:00-04:00,280.4700012207031,280.57501220703125,280.3800048828125,280.440185546875,280.440185546875,32213
2022-08-01 11:13:00-04:00,280.49029541015625,280.6000061035156,280.45001220703125,280.57000732421875,280.57000732421875,31580
2022-08-01 11:14:00-04:00,280.5899963378906,280.8299865722656,280.5899963378906,280.7300109863281,280.7300109863281,44967
2022-08-01 11:15:00-04:00,280.7300109863281,280.7300109863281,280.3504943847656,280.4200134277344,280.4200134277344,35171
2022-08-01 11:16:00-04:00,280.4100036621094,280.4100036621094,279.9200134277344,280.0400085449219,280.0400085449219,83568
2022-08-01 11:17:00-04:00,280.03009033203125,280.3699951171875,279.9700012207031,280.29998779296875,280.29998779296875,41777
2022-08-01 11:18:00-04:00,280.2799987792969,280.2799987792969,280.07000732421875,280.1180114746094,280.1180114746094,37498
2022-08-01 11:19:00-04:00,280.1099853515625,280.2200012207031,279.95050048828125,279.9750061035156,279.9750061035156,38881
2022-08-01 11:20:00-04:00,279.9700012207031,280.2799987792969,279.8599853515625,280.260009765625,280.260009765625,73354
2022-08-01 11:21:00-04:00,280.2099914550781,280.4200134277344,280.20001220703125,280.3399963378906,280.3399963378906,26123
2022-08-01 11:22:00-04:00,280.3599853515625,280.4815979003906,280.32000732421875,280.4815979003906,280.4815979003906,23878
2022-08-01 11:23:00-04:00,280.510009765625,280.75,280.5086975097656,280.69989013671875,280.69989013671875,23787
2022-08-01 11:24:00-04:00,280.70001220703125,280.75,280.6199951171875,280.70001220703125,280.70001220703125,20872
2022-08-01 11:25:00-04:00,280.7049865722656,280.7099914550781,280.5249938964844,280.6336975097656,280.6336975097656,31680
2022-08-01 11:26:00-04:00,280.625,280.8399963378906,280.5899963378906,280.8399963378906,280.8399963378906,26001
2022-08-01 11:27:00-04:00,280.8599853515625,280.989990234375,280.8299865722656,280.94500732421875,280.94500732421875,30316
2022-08-01 11:28:00-04:00,280.9599914550781,280.989990234375,280.8399963378906,280.8599853515625,280.8599853515625,33322
2022-08-01 11:29:00-04:00,280.8699951171875,280.95001220703125,280.8399963378906,280.8900146484375,280.8900146484375,17720
2022-08-01 11:30:00-04:00,280.9200134277344,280.9200134277344,280.3599853515625,280.3599853515625,280.3599853515625,49842
2022-08-01 11:31:00-04:00,280.3299865722656,280.4800109863281,280.2300109863281,280.44000244140625,280.44000244140625,22748
2022-08-01 11:32:00-04:00,280.434814453125,280.44000244140625,280.2900085449219,280.4097900390625,280.4097900390625,20767
2022-08-01 11:33:00-04:00,280.3699951171875,280.4200134277344,280.1199951171875,280.1300048828125,280.1300048828125,25875
2022-08-01 11:34:00-04:00,280.1000061035156,280.2200012207031,279.92999267578125,280.07000732421875,280.07000732421875,38494
2022-08-01 11:35:00-04:00,280.0815124511719,280.2200012207031,280.07501220703125,280.09271240234375,280.09271240234375,16401
2022-08-01 11:36:00-04:00,280.0950012207031,280.1499938964844,280.0400085449219,280.1050109863281,280.1050109863281,16112
2022-08-01 11:37:00-04:00,280.0801086425781,280.2099914550781,279.8671875,279.9649963378906,279.9649963378906,22994
2022-08-01 11:38:00-04:00,279.95001220703125,280.1700134277344,279.9400939941406,280.15948486328125,280.15948486328125,20299
2022-08-01 11:39:00-04:00,280.131103515625,280.2099914550781,280.0199890136719,280.1069030761719,280.1069030761719,30791
2022-08-01 11:40:00-04:00,280.0799865722656,280.1400146484375,280.0,280.0599060058594,280.0599060058594,12376
2022-08-01 11:41:00-04:00,280.05999755859375,280.1600036621094,280.05999755859375,280.1099853515625,280.1099853515625,22629
2022-08-01 11:42:00-04:00,280.1099853515625,280.2799987792969,280.1099853515625,280.2099914550781,280.2099914550781,29915
2022-08-01 11:43:00-04:00,280.20001220703125,280.35369873046875,280.20001220703125,280.3399963378906,280.3399963378906,28356
2022-08-01 11:44:00-04:00,280.35101318359375,280.4700012207031,280.2099914550781,280.4100036621094,280.4100036621094,46077
2022-08-01 11:45:00-04:00,280.45001220703125,280.45001220703125,280.2799987792969,280.2799987792969,280.2799987792969,14628
2022-08-01 11:46:00-04:00,280.2950134277344,280.6099853515625,280.20001220703125,280.56500244140625,280.56500244140625,39264
2022-08-01 11:47:00-04:00,280.5400085449219,280.6700134277344,280.5216979980469,280.6700134277344,280.6700134277344,29605
2022-08-01 11:48:00-04:00,280.6600036621094,280.8399963378906,280.6000061035156,280.8399963378906,280.8399963378906,46777
2022-08-01 11:49:00-04:00,280.82000732421875,280.8299865722656,280.7200012207031,280.75,280.75,30502
2022-08-01 11:50:00-04:00,280.739990234375,280.7950134277344,280.7099914550781,280.7237854003906,280.7237854003906,18748
2022-08-01 11:51:00-04:00,280.739990234375,280.739990234375,280.5899963378906,280.6199951171875,280.6199951171875,25103
2022-08-01 11:52:00-04:00,280.6300048828125,280.69000244140625,280.4700012207031,280.4949951171875,280.4949951171875,26406
2022-08-01 11:53:00-04:00,280.5,280.5299987792969,280.375,280.3999938964844,280.3999938964844,41385
2022-08-01 11:54:00-04:00,280.3900146484375,280.3900146484375,280.29998779296875,280.3800048828125,280.3800048828125,19852
2022-08-01 11:55:00-04:00,280.3900146484375,280.4800109863281,280.2200012207031,280.2300109863281,280.2300109863281,30858
2022-08-01 11:56:00-04:00,280.2301025390625,280.4700012207031,280.2301025390625,280.3800048828125,280.3800048828125,30059
2022-08-01 11:57:00-04:00,280.3500061035156,280.510009765625,280.3399963378906,280.4800109863281,280.4800109863281,31197
2022-08-01 11:58:00-04:00,280.489990234375,280.57989501953125,280.29998779296875,280.3299865722656,280.3299865722656,30551
2022-08-01 11:59:00-04:00,280.3396911621094,280.3999938964844,280.32000732421875,280.3399963378906,280.3399963378906,16517
2022-08-01 12:00:00-04:00,280.3500061035156,280.4800109863281,280.2366943359375,280.2366943359375,280.2366943359375,14570
2022-08-01 12:01:00-04:00,280.2250061035156,280.2939147949219,280.1199951171875,280.2799072265625,280.2799072265625,18227
2022-08-01 12:02:00-04:00,280.239990234375,280.30999755859375,280.0400085449219,280.2099914550781,280.2099914550781,29928
2022-08-01 12:03:00-04:00,280.2322998046875,280.2322998046875,280.010009765625,280.010009765625,280.010009765625,32841
2022-08-01 12:04:00-04:00,280.0299987792969,280.07000732421875,279.8399963378906,279.93670654296875,279.93670654296875,48078
2022-08-01 12:05:00-04:00,279.94000244140625,280.05499267578125,279.8399963378906,279.8900146484375,279.8900146484375,21839
2022-08-01 12:06:00-04:00,279.8800048828125,279.9100036621094,279.6400146484375,279.7449951171875,279.7449951171875,27321
2022-08-01 12:07:00-04:00,279.739990234375,280.0199890136719,279.739990234375,280.010009765625,280.010009765625,24353
2022-08-01 12:08:00-04:00,280.0199890136719,280.0799865722656,279.7300109863281,279.7349853515625,279.7349853515625,23903
2022-08-01 12:09:00-04:00,279.7204895019531,279.8599853515625,279.6600036621094,279.6600036621094,279.6600036621094,30091
2022-08-01 12:10:00-04:00,279.6300048828125,279.7900085449219,279.5400085449219,279.7149963378906,279.7149963378906,38169
2022-08-01 12:11:00-04:00,279.7250061035156,279.80999755859375,279.4303894042969,279.44000244140625,279.44000244140625,48945
2022-08-01 12:12:00-04:00,279.45001220703125,279.45001220703125,279.17999267578125,279.2799987792969,279.2799987792969,78213
2022-08-01 12:13:00-04:00,279.27020263671875,279.27020263671875,278.8699951171875,278.8699951171875,278.8699951171875,69218
2022-08-01 12:14:00-04:00,278.8681945800781,278.9599914550781,278.75,278.92999267578125,278.92999267578125,38963
2022-08-01 12:15:00-04:00,278.92999267578125,279.0899963378906,278.7799072265625,278.7799072265625,278.7799072265625,26723
2022-08-01 12:16:00-04:00,278.7699890136719,279.1400146484375,278.760009765625,279.1300048828125,279.1300048828125,27537
2022-08-01 12:17:00-04:00,279.15789794921875,279.1700134277344,279.07000732421875,279.1000061035156,279.1000061035156,32872
2022-08-01 12:18:00-04:00,279.0846862792969,279.1199951171875,278.8301086425781,278.8301086425781,278.8301086425781,29867
2022-08-01 12:19:00-04:00,278.8599853515625,279.0199890136719,278.8299865722656,278.9490051269531,278.9490051269531,33441
2022-08-01 12:20:00-04:00,278.92999267578125,279.0199890136719,278.82000732421875,279.0050048828125,279.0050048828125,43807
2022-08-01 12:21:00-04:00,279.0199890136719,279.04998779296875,278.8800048828125,278.8900146484375,278.8900146484375,31325
2022-08-01 12:22:00-04:00,278.8800048828125,278.989990234375,278.8299865722656,278.92999267578125,278.92999267578125,32443
2022-08-01 12:23:00-04:00,278.9200134277344,278.9800109863281,278.82000732421875,278.9800109863281,278.9800109863281,18743
2022-08-01 12:24:00-04:00,278.9700012207031,279.0899963378906,278.82000732421875,278.82000732421875,278.82000732421875,73754
2022-08-01 12:25:00-04:00,278.8200988769531,278.989990234375,278.7300109863281,278.8800048828125,278.8800048828125,65906
2022-08-01 12:26:00-04:00,278.8900146484375,279.07000732421875,278.8599853515625,279.04998779296875,279.04998779296875,28069
2022-08-01 12:27:00-04:00,279.07000732421875,279.125,278.95001220703125,278.9599914550781,278.9599914550781,31379
2022-08-01 12:28:00-04:00,278.94500732421875,279.1600036621094,278.92999267578125,279.010009765625,279.010009765625,28647
2022-08-01 12:29:00-04:00,279.0299987792969,279.18499755859375,278.9700012207031,279.1636962890625,279.1636962890625,31713
2022-08-01 12:30:00-04:00,279.17999267578125,279.32000732421875,279.05999755859375,279.0799865722656,279.0799865722656,66159
2022-08-01 12:31:00-04:00,278.989990234375,279.0899963378906,278.9700012207031,279.0400085449219,279.0400085449219,40631
2022-08-01 12:32:00-04:00,279.0400085449219,279.1400146484375,278.8500061035156,278.8800048828125,278.8800048828125,30082
2022-08-01 12:33:00-04:00,278.8800048828125,279.0299987792969,278.8500061035156,279.010009765625,279.010009765625,13785
2022-08-01 12:34:00-04:00,279.010009765625,279.2699890136719,279.010009765625,279.2200012207031,279.2200012207031,20850
2022-08-01 12:35:00-04:00,279.239990234375,279.2550048828125,278.92999267578125,278.9599914550781,278.9599914550781,17768
2022-08-01 12:36:00-04:00,278.94000244140625,278.94390869140625,278.80999755859375,278.8450012207031,278.8450012207031,15482
2022-08-01 12:37:00-04:00,278.8299865722656,278.9700012207031,278.82501220703125,278.8500061035156,278.8500061035156,18173
2022-08-01 12:38:00-04:00,278.8500061035156,278.8900146484375,278.739990234375,278.8900146484375,278.8900146484375,25922
2022-08-01 12:39:00-04:00,278.8901062011719,278.9049987792969,278.7300109863281,278.7799987792969,278.7799987792969,18510
2022-08-01 12:40:00-04:00,278.7650146484375,278.8999938964844,278.760009765625,278.7850036621094,278.7850036621094,14208
2022-08-01 12:41:00-04:00,278.760009765625,278.8089904785156,278.6000061035156,278.760009765625,278.760009765625,25709
2022-08-01 12:42:00-04:00,278.7699890136719,278.77899169921875,278.4750061035156,278.4801025390625,278.4801025390625,45277
2022-08-01 12:43:00-04:00,278.4800109863281,278.4849853515625,278.29998779296875,278.3894958496094,278.3894958496094,41779
2022-08-01 12:44:00-04:00,278.4100036621094,278.5679931640625,278.3599853515625,278.5264892578125,278.5264892578125,37608
2022-08-01 12:45:00-04:00,278.54998779296875,278.9800109863281,278.54998779296875,278.9599914550781,278.9599914550781,35619
2022-08-01 12:46:00-04:00,278.9800109863281,279.1300048828125,278.80999755859375,278.8627014160156,278.8627014160156,43926
2022-08-01 12:47:00-04:00,278.864990234375,278.8800048828125,278.7699890136719,278.7838134765625,278.7838134765625,16361
2022-08-01 12:48:00-04:00,278.7799987792969,278.8800048828125,278.6300048828125,278.6300048828125,278.6300048828125,22390
2022-08-01 12:49:00-04:00,278.6400146484375,278.80999755859375,278.6400146484375,278.760009765625,278.760009765625,20172
2022-08-01 12:50:00-04:00,278.760009765625,278.82000732421875,278.5600891113281,278.57501220703125,278.57501220703125,30545
2022-08-01 12:51:00-04:00,278.5732116699219,278.67999267578125,278.5299987792969,278.66009521484375,278.66009521484375,27081
2022-08-01 12:52:00-04:00,278.6600036621094,278.76220703125,278.5400085449219,278.7550048828125,278.7550048828125,23153
2022-08-01 12:53:00-04:00,278.75,278.75,278.6300048828125,278.6700134277344,278.6700134277344,18286
2022-08-01 12:54:00-04:00,278.70001220703125,278.7300109863281,278.6199951171875,278.6400146484375,278.6400146484375,11386
2022-08-01 12:55:00-04:00,278.6300048828125,278.70001220703125,278.4501953125,278.4986877441406,278.4986877441406,24742
2022-08-01 12:56:00-04:00,278.4599914550781,278.4599914550781,278.2200012207031,278.2950134277344,278.2950134277344,21688
2022-08-01 12:57:00-04:00,278.2900085449219,278.6449890136719,278.2799987792969,278.6300048828125,278.6300048828125,18387
2022-08-01 12:58:00-04:00,278.6300048828125,278.7229919433594,278.6300048828125,278.7229919433594,278.7229919433594,10905
2022-08-01 12:59:00-04:00,278.7200012207031,278.7850036621094,278.6868896484375,278.75,278.75,12438
2022-08-01 13:00:00-04:00,278.7449951171875,278.7799987792969,278.6600036621094,278.7099914550781,278.7099914550781,10574
2022-08-01 13:01:00-04:00,278.7101135253906,278.7550048828125,278.4200134277344,278.44000244140625,278.44000244140625,22784
2022-08-01 13:02:00-04:00,278.4599914550781,278.4599914550781,278.17999267578125,278.3399963378906,278.3399963378906,37785
2022-08-01 13:03:00-04:00,278.3699951171875,278.3800048828125,278.05999755859375,278.05999755859375,278.05999755859375,21022
2022-08-01 13:04:00-04:00,278.0400085449219,278.1499938964844,277.92999267578125,278.04998779296875,278.04998779296875,65233
2022-08-01 13:05:00-04:00,278.1050109863281,278.1099853515625,277.86279296875,278.0799865722656,278.0799865722656,25590
2022-08-01 13:06:00-04:00,278.0899963378906,278.2099914550781,278.0589904785156,278.0950012207031,278.0950012207031,27532
2022-08-01 13:07:00-04:00,278.1099853515625,278.30999755859375,278.1099853515625,278.2850036621094,278.2850036621094,17534
2022-08-01 13:08:00-04:00,278.30999755859375,278.4623107910156,278.29998779296875,278.3399963378906,278.3399963378906,22863
2022-08-01 13:09:00-04:00,278.3500061035156,278.3949890136719,278.30218505859375,278.3599853515625,278.3599853515625,18846
2022-08-01 13:10:00-04:00,278.3599853515625,278.3699951171875,278.1199951171875,278.1199951171875,278.1199951171875,27613
2022-08-01 13:11:00-04:00,278.1199951171875,278.1400146484375,278.0400085449219,278.1199951171875,278.1199951171875,34895
2022-08-01 13:12:00-04:00,278.0899963378906,278.17999267578125,278.0466003417969,278.05999755859375,278.05999755859375,20091
2022-08-01 13:13:00-04:00,278.07000732421875,278.1199951171875,278.0,278.0899963378906,278.0899963378906,31719
2022-08-01 13:14:00-04:00,278.0954895019531,278.2699890136719,278.0899963378906,278.20001220703125,278.20001220703125,22976
2022-08-01 13:15:00-04:00,278.2200012207031,278.2250061035156,278.1199951171875,278.1499938964844,278.1499938964844,13961
2022-08-01 13:16:00-04:00,278.1600036621094,278.2099914550781,277.9100036621094,277.94000244140625,277.94000244140625,32812
2022-08-01 13:17:00-04:00,277.9700012207031,277.9800109863281,277.82000732421875,277.8399963378906,277.8399963378906,35244
2022-08-01 13:18:00-04:00,277.8399963378906,277.8599853515625,277.5799865722656,277.5799865722656,277.5799865722656,40065
2022-08-01 13:19:00-04:00,277.5799865722656,277.5899963378906,277.2900085449219,277.3039855957031,277.3039855957031,46022
2022-08-01 13:20:00-04:00,277.30999755859375,277.3500061035156,277.1099853515625,277.30999755859375,277.30999755859375,56276
2022-08-01 13:21:00-04:00,277.3349914550781,277.33990478515625,276.9599914550781,276.9700012207031,276.9700012207031,98900
2022-08-01 13:22:00-04:00,276.9601135253906,277.5,276.9601135253906,277.5,277.5,70400
2022-08-01 13:23:00-04:00,277.5,277.6099853515625,277.1400146484375,277.17999267578125,277.17999267578125,63872
2022-08-01 13:24:00-04:00,277.17999267578125,277.3599853515625,277.1199951171875,277.3599853515625,277.3599853515625,21781
2022-08-01 13:25:00-04:00,277.3500061035156,277.3900146484375,277.2080078125,277.2699890136719,277.2699890136719,26848
2022-08-01 13:26:00-04:00,277.3349914550781,277.489990234375,277.239990234375,277.3800048828125,277.3800048828125,32655
2022-08-01 13:27:00-04:00,277.3500061035156,277.510009765625,277.2853088378906,277.29998779296875,277.29998779296875,28419
